發生地點,發生時間點,行政區,車種,受傷人數,緯度,經度
臺北市信義區松山路 / 臺北市信義區林口街,2020/5/1 上午 05:34:00,信義區,普通重型-機車;普通重型-機車,1,25.035524,121.578983
臺北市信義區松山路 / 臺北市信義區林口街,2020/5/27 下午 05:51:00,信義區,自用-小客車;普通重型-機車,1,25.037897,121.579345
臺北市信義區松山路 / 臺北市信義區市民大道6段,2020/10/21 下午 08:00:00,信義區,自用-小客車;普通重型-機車,1,25.048969,121.577884
臺北市信義區松山路 / 臺北市信義區松德路,2020/8/7 上午 09:45:00,信義區,普通重型-機車;普通重型-機車,1,25.039522,121.577834
臺北市信義區松山路 / 臺北市信義區松德路,2020/1/20 上午 10:55:00,信義區,電動自行車-慢車;計程車-小客車,1,25.039527,121.577813
臺北市信義區松山路 / 臺北市信義區松德路,2020/7/31 上午 11:46:00,信義區,自用-小客車;普通重型-機車,1,25.039527,121.577813
臺北市信義區松山路 / 臺北市信義區松德路,2020/1/30 上午 06:50:00,信義區,計程車-小客車;普通重型-機車,1,25.039574,121.577882
臺北市信義區松山路 / 臺北市信義區松德路,2020/12/8 上午 11:25:00,信義區,腳踏自行車-慢車;普通重型-機車;乘客-人,1,25.039585,121.577951
臺北市信義區松山路 / 臺北市信義區松德路,2020/9/7 上午 05:19:00,信義區,普通重型-機車;腳踏自行車-慢車,2,25.039592,121.577689
臺北市信義區松山路 / 臺北市信義區松德路,2020/11/7 下午 11:38:00,信義區,自用-小客車;自用-小客車;乘客-人,2,25.039592,121.577817
臺北市信義區松山路 / 臺北市信義區松德路,2020/1/19 下午 01:28:00,信義區,自用-小客車;普通重型-機車,1,25.039597,121.577789
臺北市信義區松山路 / 臺北市信義區松德路,2020/10/26 上午 01:09:00,信義區,自用-小客車;普通重型-機車,1,25.039602,121.577727
臺北市信義區松山路 / 臺北市信義區松德路,2020/5/28 下午 01:40:00,信義區,普通重型-機車,1,25.039646,121.57778
臺北市信義區松山路 / 臺北市信義區松德路,2020/8/25 下午 03:14:00,信義區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.03985,121.57777
臺北市信義區松山路 / 臺北市信義區松德路,2020/2/14 下午 07:53:00,信義區,普通重型-機車;普通重型-機車;計程車-小客車,1,25.039913,121.577742
臺北市信義區松山路 / 臺北市信義區松隆路,2020/10/23 上午 05:08:00,信義區,計程車-小客車;普通重型-機車,1,25.047986,121.577873
臺北市信義區松山路 / 臺北市信義區松隆路,2020/8/26 下午 10:55:00,信義區,普通重型-機車;自用-小客車,1,25.048097,121.57772
臺北市信義區松山路 / 臺北市信義區松隆路,2020/10/24 下午 12:10:00,信義區,普通輕型-機車;自用-小客車,1,25.048111,121.577697
臺北市信義區松山路 / 臺北市信義區松隆路,2020/5/30 下午 07:13:00,信義區,普通重型-機車;自用-小客車;乘客-人,1,25.048146,121.577639
臺北市信義區松山路 / 臺北市信義區松隆路,2020/10/24 上午 01:36:00,信義區,普通重型-機車,1,25.048194,121.577241
臺北市信義區松山路 / 臺北市信義區松仁路,2020/6/3 下午 07:04:00,信義區,自用-小客車;普通重型-機車,1,25.04327,121.577896
臺北市信義區松山路 / 臺北市信義區松山路,2020/5/10 下午 12:45:00,信義區,普通重型-機車;普通重型-機車,1,25.030785,121.578301
臺北市信義區松山路 / 臺北市信義區松山路,2020/2/17 下午 12:51:00,信義區,民營公車-大客車;行人-人,1,25.032729,121.578965
臺北市信義區松山路 / 臺北市信義區松山路,2020/8/17 上午 08:14:00,信義區,自用-小客車;普通重型-機車,1,25.036716,121.578403
臺北市信義區松山路 / 臺北市信義區松山路,2020/7/12 下午 01:51:00,信義區,普通重型-機車;普通重型-機車,2,25.037654,121.578216
臺北市信義區松山路 / 臺北市信義區松山路,2020/9/26 上午 02:15:00,信義區,計程車-小客車;行人-人,1,25.037755,121.578216
臺北市信義區松山路 / 臺北市信義區松山路,2020/9/17 下午 07:42:00,信義區,腳踏自行車-慢車;普通重型-機車;自用-小客車,1,25.037742,121.578629
臺北市信義區松山路 / 臺北市信義區松山路,2020/4/12 下午 07:49:00,信義區,普通重型-機車;普通重型-機車,1,25.03775,121.578259
臺北市信義區松山路 / 臺北市信義區松山路,2020/1/31 下午 05:22:00,信義區,普通重型-機車;普通重型-機車;乘客-人,2,25.037759,121.578644
臺北市信義區松山路 / 臺北市信義區松山路,2020/12/25 下午 04:28:00,信義區,自用-小客車;行人-人,1,25.037765,121.578184
臺北市信義區松山路 / 臺北市信義區松山路,2020/11/14 下午 03:03:00,信義區,普通重型-機車;普通重型-機車,1,25.037821,121.578167
臺北市信義區松山路 / 臺北市信義區松山路,2020/4/17 下午 01:30:00,信義區,普通重型-機車;自用-小客車,1,25.037958,121.578837
臺北市信義區松山路 / 臺北市信義區松山路,2020/4/17 上午 07:27:00,信義區,普通重型-機車;普通重型-機車,1,25.038468,121.578105
臺北市信義區松山路 / 臺北市信義區松山路,2020/8/13 上午 07:17:00,信義區,普通重型-機車;普通重型-機車,2,25.038565,121.5785
臺北市信義區松山路 / 臺北市信義區松山路,2020/8/12 上午 05:16:00,信義區,普通重型-機車;普通重型-機車,2,25.038569,121.578503
臺北市信義區松山路 / 臺北市信義區松山路,2020/12/25 上午 01:23:00,信義區,電動自行車-慢車;自用-小貨車(含客、貨兩用),1,25.038571,121.57851
臺北市信義區松山路 / 臺北市信義區松山路,2020/8/9 下午 11:45:00,信義區,計程車-小客車;普通重型-機車,1,25.039553,121.577898
臺北市信義區松山路 / 臺北市信義區松山路,2020/1/3 下午 04:28:00,信義區,腳踏自行車-慢車;普通重型-機車,1,25.039821,121.578827
臺北市信義區松山路 / 臺北市信義區松山路,2020/9/24 上午 08:50:00,信義區,普通重型-機車,1,25.040003,121.579156
臺北市信義區松山路 / 臺北市信義區松山路,2020/5/14 下午 08:20:00,信義區,計程車-小客車;普通重型-機車,1,25.04152,121.57775
臺北市信義區松山路 / 臺北市信義區松山路,2020/10/8 下午 03:15:00,信義區,租賃車-小客車;電動自行車-慢車,1,25.04288,121.577925
臺北市信義區松山路 / 臺北市信義區松山路,2020/4/21 下午 02:03:00,信義區,普通重型-機車;計程車-小客車,1,25.042888,121.578387
臺北市信義區松山路 / 臺北市信義區松山路,2020/12/22 上午 06:18:00,信義區,普通重型-機車,1,25.043184,121.577706
臺北市信義區松山路 / 臺北市信義區松山路,2020/2/18 下午 02:30:00,信義區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.043252,121.577759
臺北市信義區松山路 / 臺北市信義區松山路,2020/2/9 上午 10:12:00,信義區,自用-小客車;普通重型-機車,1,25.043253,121.577732
臺北市信義區松山路 / 臺北市信義區松山路,2020/6/22 下午 09:17:00,信義區,自用-小客車;普通重型-機車,1,25.043258,121.577837
臺北市信義區松山路 / 臺北市信義區松山路,2020/8/12 下午 12:00:00,信義區,普通重型-機車;普通重型-機車,2,25.043258,121.577853
臺北市信義區松山路 / 臺北市信義區松山路,2020/11/6 下午 05:08:00,信義區,電動自行車-慢車;普通重型-機車,1,25.043259,121.57788
臺北市信義區松山路 / 臺北市信義區松山路,2020/10/23 下午 04:34:00,信義區,普通重型-機車;普通重型-機車,2,25.043262,121.577731
臺北市信義區松山路 / 臺北市信義區松山路,2020/7/29 下午 01:56:00,信義區,自用-小客車;普通重型-機車,1,25.043266,121.577742
臺北市信義區松山路 / 臺北市信義區松山路,2020/2/17 上午 06:35:00,信義區,自用-小客車;大型重型2(250-550C.C.)-機車,1,25.043267,121.577741
臺北市信義區松山路 / 臺北市信義區松山路,2020/11/10 下午 06:30:00,信義區,租賃車-小客車;普通重型-機車,1,25.043272,121.577866
臺北市信義區松山路 / 臺北市信義區松山路,2020/12/14 上午 08:35:00,信義區,自用-小客車;普通重型-機車,1,25.044345,121.578382
臺北市信義區松山路 / 臺北市信義區松山路,2020/6/18 下午 08:30:00,信義區,普通重型-機車;腳踏自行車-慢車,1,25.044355,121.577883
臺北市信義區松山路 / 臺北市信義區松山路,2020/2/25 下午 12:41:00,信義區,普通重型-機車;普通重型-機車,1,25.044786,121.577859
臺北市信義區松山路 / 臺北市信義區松山路,2020/2/22 下午 05:30:00,信義區,普通輕型-機車,1,25.045658,121.577604
臺北市信義區松山路 / 臺北市信義區松山路口,2020/10/1 下午 01:56:00,信義區,自用-小客車;腳踏自行車-慢車,1,25.044332,121.577875
臺北市信義區松山路 / 臺北市信義區松山路口,2020/11/11 下午 11:02:00,信義區,普通重型-機車;普通重型-機車,1,25.044784,121.577917
臺北市信義區松山路 / 臺北市信義區永吉路,2020/7/29 下午 06:00:00,信義區,普通重型-機車;自用-小客車,1,25.044762,121.578883
臺北市信義區松山路 / 臺北市信義區永吉路,2020/3/3 下午 02:10:00,信義區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.045394,121.577743
臺北市信義區松山路 / 臺北市信義區永吉路,2020/11/27 下午 07:54:00,信義區,普通重型-機車,1,25.045394,121.577743
臺北市信義區松山路 / 臺北市信義區永吉路,2020/5/22 上午 11:30:00,信義區,自用-小貨車(含客、貨兩用);普通重型-機車;腳踏自行車-慢車;行人-人;普通重型-機車;行人-人;行人-人;行人-人,6,25.045394,121.577743
臺北市信義區松山路 / 臺北市信義區永吉路,2020/3/19 下午 06:25:00,信義區,民營公車-大客車;乘客-人,1,25.045451,121.577842
臺北市信義區松山路 / 臺北市信義區永吉路,2020/9/10 下午 07:15:00,信義區,普通重型-機車;普通輕型-機車,1,25.045528,121.577861
臺北市信義區松山路 / 臺北市信義區永吉路,2020/2/16 下午 05:43:00,信義區,普通重型-機車;計程車-小客車,1,25.04553,121.577728
臺北市信義區松山路 / 臺北市信義區永吉路,2020/10/21 下午 06:00:00,信義區,普通重型-機車;自用-小客車,1,25.046658,121.577777
臺北市信義區松山路 / 臺北市信義區忠孝東路5段,2020/8/7 上午 10:59:00,信義區,普通重型-機車;計程車-小客車,1,25.039568,121.578183
臺北市信義區松山路 / 臺北市信義區忠孝東路5段,2020/10/21 下午 01:10:00,信義區,普通重型-機車;自用-小客車,1,25.03958,121.578385
臺北市信義區松山路 / 臺北市信義區忠孝東路5段,2020/12/13 下午 02:20:00,信義區,營業用-小貨車(含客、貨兩用);普通重型-機車,1,25.039583,121.578371
臺北市信義區松山路 / 臺北市信義區忠孝東路5段,2020/4/22 上午 10:40:00,信義區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.040922,121.577758
臺北市信義區松山路 / 臺北市信義區忠孝東路5段,2020/12/25 下午 10:43:00,信義區,普通重型-機車;計程車-小客車,1,25.040938,121.577779
臺北市信義區松山路 / 臺北市信義區忠孝東路5段口,2020/11/12 下午 08:07:00,信義區,普通重型-機車;普通重型-機車,2,25.039576,121.578384
臺北市信義區松山路109號前0.0公尺,2020/5/19 下午 12:24:00,信義區,普通重型-機車;自用-小客車,1,25.047767,121.577871
臺北市信義區松山路119巷18-3號前0.0公尺,2020/2/23 上午 12:17:00,信義區,普通重型-機車;普通重型-機車,1,25.047687,121.580062
臺北市信義區松山路119巷35號前0.0公尺,2020/10/7 上午 09:20:00,信義區,普通重型-機車;普通重型-機車,2,25.047456,121.580026
臺北市信義區松山路119巷7號前0.0公尺,2020/7/2 下午 04:51:00,信義區,自用-小貨車(含客、貨兩用);行人-人,1,25.047446,121.578699
臺北市信義區松山路11號前0.0公尺,2020/12/2 上午 11:10:00,信義區,普通重型-機車,1,25.048953,121.578307
臺北市信義區松山路11號前0.0公尺,2020/3/5 下午 05:25:00,信義區,自用-小客車;自用-小客車;乘客-人,1,25.04919,121.578299
臺北市信義區松山路135號前0.0公尺,2020/4/14 下午 02:06:00,信義區,計程車-小客車;普通重型-機車;自用-小客車,1,25.047036,121.578044
臺北市信義區松山路154號前0.0公尺,2020/11/9 下午 08:00:00,信義區,普通重型-機車;普通重型-機車;乘客-人,3,25.046583,121.577761
臺北市信義區松山路206號前0.0公尺,2020/11/11 下午 12:10:00,信義區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.045087,121.577776
臺北市信義區松山路211號前0.0公尺,2020/2/9 下午 12:00:00,信義區,自用-小客車;普通重型-機車,1,25.045394,121.577743
臺北市信義區松山路234號前0.0公尺,2020/12/2 下午 06:09:00,信義區,普通重型-機車;自用-小客車,1,25.044468,121.577779
臺北市信義區松山路245號前0.0公尺,2020/7/4 上午 09:50:00,信義區,普通重型-機車;行人-人,2,25.044407,121.577749
臺北市信義區松山路269號前0.0公尺,2020/4/8 上午 01:05:00,信義區,租賃車-小客車,1,25.043553,121.578016
臺北市信義區松山路271號前0.0公尺,2020/7/27 下午 06:43:00,信義區,自用-小客車;普通重型-機車,1,25.043557,121.577878
臺北市信義區松山路273號前0.0公尺,2020/11/27 下午 07:40:00,信義區,普通重型-機車;民營公車-大客車,1,25.043451,121.577932
臺北市信義區松山路279號前0.0公尺,2020/6/24 上午 11:30:00,信義區,普通重型-機車,1,25.04317,121.577871
臺北市信義區松山路292巷9號前0.0公尺,2020/2/18 下午 05:36:00,信義區,自用-小客車;行人-人,1,25.043263,121.577432
臺北市信義區松山路300號前0.0公尺,2020/10/15 上午 05:45:00,信義區,普通重型-機車,1,25.042789,121.577744
臺北市信義區松山路306號前0.0公尺,2020/9/16 下午 04:49:00,信義區,民營公車-大客車;乘客-人,1,25.042749,121.577722
臺北市信義區松山路312-1號前0.0公尺,2020/10/30 下午 02:45:00,信義區,民營客運-大客車;乘客-人,1,25.04255,121.577796
臺北市信義區松山路326號前0.0公尺,2020/12/11 下午 05:50:00,信義區,自用-小客車;普通重型-機車,1,25.042144,121.577756
臺北市信義區松山路413號前0.0公尺,2020/10/19 下午 08:00:00,信義區,普通重型-機車,1,25.041234,121.577912
臺北市信義區松山路417號前0.0公尺,2020/4/11 下午 11:52:00,信義區,普通重型-機車;自用-小客車,1,25.04103,121.577911
臺北市信義區松山路472號前0.0公尺,2020/9/16 下午 03:29:00,信義區,普通輕型-機車;普通重型-機車,2,25.040175,121.577775
臺北市信義區松山路480號前0.0公尺,2020/1/11 下午 04:14:00,信義區,租賃車-小客車;自用-小客車;乘客-人,1,25.039669,121.577624
臺北市信義區松山路480號前0.0公尺,2020/12/15 上午 11:45:00,信義區,自用-小客車;普通重型-機車;乘客-人,2,25.039918,121.577734
臺北市信義區松山路484號前0.0公尺,2020/8/6 下午 06:58:00,信義區,自用-小客車;普通重型-機車;乘客-人,1,25.038849,121.57796
臺北市信義區松山路496號前0.0公尺,2020/12/23 下午 02:30:00,信義區,民營公車-大客車;計程車-小客車;乘客-人,1,25.038482,121.578008
臺北市信義區松山路512號前0.0公尺,2020/8/17 上午 10:40:00,信義區,計程車-小客車;普通重型-機車;乘客-人,2,25.038169,121.578111
臺北市信義區松山路534號前0.0公尺,2020/9/1 上午 08:30:00,信義區,普通重型-機車,1,25.037869,121.578144
臺北市信義區松山路554號前0.0公尺,2020/5/12 上午 04:19:00,信義區,行人-人;普通重型-機車,2,25.037588,121.578195
臺北市信義區松山路560號前0.0公尺,2020/2/24 上午 08:40:00,信義區,普通重型-機車;普通重型-機車,1,25.037399,121.578135
臺北市信義區松山路572號前0.0公尺,2020/7/13 下午 05:25:00,信義區,行人-人;普通重型-機車,2,25.037144,121.578298
臺北市信義區松山路580號前0.0公尺,2020/7/13 下午 06:40:00,信義區,民營公車-大客車;乘客-人,1,25.036966,121.578304
臺北市信義區松山路650巷前0.0公尺,2020/7/3 上午 09:26:00,信義區,普通重型-機車;民營客運-大客車,1,25.031625,121.579076
臺北市信義區松山路654號前0.0公尺,2020/11/26 上午 07:58:00,信義區,普通重型-機車;自用-小客車,1,25.032332,121.57874
臺北市信義區松山路654號前0.0公尺,2020/10/5 上午 07:50:00,信義區,普通重型-機車;普通重型-機車,1,25.032959,121.579101
臺北市信義區松山路655號前0.0公尺,2020/8/7 下午 01:25:00,信義區,普通重型-機車,1,25.034517,121.579963
臺北市信義區松山路656巷前0.0公尺,2020/5/31 上午 07:21:00,信義區,普通重型-機車;普通重型-機車;自用-小客車;自用-小客車,2,25.031202,121.577873
臺北市信義區松山路677-14號前0.0公尺,2020/4/3 上午 11:30:00,信義區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.025582,121.581807
臺北市信義區松山路口 / 臺北市信義區松山路,2020/11/4 下午 09:31:00,信義區,計程車-小客車;大型重型2(250-550C.C.)-機車,1,25.039591,121.577874
臺北市信義區松山路前0.0公尺,2020/6/30 上午 11:24:00,信義區,腳踏自行車-慢車,1,25.03345,121.579753
